GSRN,Tilsluttet,Kapacitet,Rotordiame,Navhøjde,Fabrikat,Model,Kommune,Postnummer,Ejerlav,X,Y,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2023-1,Y2023-2,Y2023-3,Y2023-4,Y2023-5,Y2023-6,Y2023-7,Y2023-8,Y2023-9,Y2023-10,Y2023-11,Y2023-12,Latitude,Longitude,UTM_X,UTM_Y
570714700000000041,1996-07-10,600.0,44.0,50.0,BONUS,861744,København,1432.0,Uoplyst,727500.47,6178386.16,,,,,,,,,,,,,,,,,,,,319522.0,966287.0,1039533.0,691605.0,861744.0,954854.65625,1021919.66796875,909605.33984375,961007.16015625,885175.3359375,759579.00390625,1013495.5625,1000686.4296875,934548.265625,848538.271875,899323.15,913129.7,811318.9499633333,933761.1166433332,853384.9666666666,856620.9666666667,899773.7753333333,811948.995,880781.7123333332,898574.9693333334,870151.7926666666,803730.4913333333,889839.5513333334,103779.94866666668,90471.48566666666,71504.88333333333,64504.452,56202.537,25727.315666666665,58998.618,43568.35566666666,42284.325,107449.06466666667,109260.20033333334,116088.36533333334,55.697790926447965,12.62040750617057,727500.469999999,6178386.16
570714700000000058,1996-07-10,600.0,44.0,50.0,BONUS,984939,København,1432.0,Uoplyst,727624.4,6178376.9,,,,,,,,,,,,,,,,,,,,320436.0,833711.0,1109658.0,951776.0,984939.0,940566.65625,1021919.66796875,909605.33984375,961007.16015625,885175.3359375,759579.00390625,1013495.5625,1000686.4296875,934548.265625,848538.271875,899323.15,913129.7,811318.9499633334,933761.1166433332,853384.9666666666,856620.9666666667,899773.7753333333,811948.995,880781.7123333332,898574.9693333334,870151.7926666666,803730.4913333333,889839.5513333334,103779.94866666668,90471.48566666666,71504.88333333333,64504.452,56202.537,25727.315666666665,58998.618,43568.35566666666,42284.325,107449.06466666667,109260.20033333334,116088.36533333334,55.69764978520479,12.622367600046678,727624.4,6178376.9
570714700000000065,1996-07-10,600.0,44.0,50.0,BONUS,870341,København,1432.0,Uoplyst,727814.54,6178369.91,,,,,,,,,,,,,,,,,,,,389984.0,844045.0,1067473.0,689672.0,870341.0,948845.65625,1021919.66796875,909605.33984375,961007.16015625,885175.3359375,759579.00390625,1013495.5625,1000686.4296875,934548.265625,848538.271875,899323.15,913129.7,811318.9499633333,933761.1166433333,853384.9666666666,856620.9666666667,899773.7753333333,811948.995,880781.7123333332,898574.9693333334,870151.7926666666,803730.4913333333,889839.5513333334,103779.94866666668,90471.48566666666,71504.88333333333,64504.452,56202.537,25727.315666666665,58998.618,43568.35566666666,42284.325,107449.06466666667,109260.20033333334,116088.36533333334,55.6974978976273,12.625380848114078,727814.54,6178369.91
570714700000005206,1996-08-10,600.0,44.0,50.0,BONUS,1047869,København,1432.0,Uoplyst,727938.8,6178361.62999999,,,,,,,,,,,,,,,,,,,,434848.0,1008401.0,1137401.0,1027001.0,1047869.0,1006073.25,1154011.75,990019.0,1053201.0,990417.75,871942.673828125,1092096.09375,1083060.1015625,1001280.4453125,1060785.871875,969044.55825,1040387.3555,966357.0000000001,1091918.9,1116908.221,970165.6542499999,1021880.953,908527.673,935878.28325,967740.12475,818043.1012500001,853015.895,954944.045,107738.45025,95677.3185,65233.7605,72042.009,69308.776,34274.87275,65421.8635,43661.5035,44858.61125,116816.19175,122117.51925,117793.16875,55.6973653104092,12.627346960561637,727938.8,6178361.62999999
570714700000012150,1996-08-10,600.0,44.0,50.0,BONUS,1105776,København,1432.0,Uoplyst,728061.36,6178352.91999999,,,,,,,,,,,,,,,,,,,,449185.0,1075418.0,1222548.0,1083641.0,1105776.0,1030852.25,1154011.75,990019.0,1053201.0,990417.75,871942.673828125,1092096.09375,1083060.1015625,1001280.4453125,1060785.871875,969044.55825,1040387.3555,966357.0,1091918.9,1116908.221,970165.6542499999,1021880.953,908527.673,935878.28325,967740.12475,818043.1012500001,853015.895,954944.045,107738.45025,95677.3185,65233.7605,72042.009,69308.776,34274.87275,65421.8635,43661.5035,44858.61125,116816.19175,122117.51925,117793.16875,55.697229634646924,12.629285708302113,728061.359999999,6178352.91999999
570714700000012167,1996-08-10,600.0,44.0,50.0,BONUS,1139005,København,1432.0,Uoplyst,728094.08,6178233.53,,,,,,,,,,,,,,,,,,,,440538.0,1074648.0,1255292.0,1103202.0,1139005.0,1035627.25,1154011.75,990019.0,1053201.0,990417.75,871942.673828125,1092096.09375,1083060.1015625,1001280.4453125,1060785.871875,969044.55825,1040387.3555,966357.0,1091918.9,1116908.221,970165.6542499999,1021880.953,908527.673,935878.28325,967740.12475,818043.1012500001,853015.895,954944.045,107738.45025,95677.3185,65233.7605,72042.009,69308.776,34274.87275,65421.8635,43661.5035,44858.61125,116816.19175,122117.51925,117793.16875,55.696143647604636,12.629705895007351,728094.079999999,6178233.53
570714700000012174,1996-08-10,600.0,44.0,50.0,BONUS,1188225,København,1432.0,Uoplyst,728126.43,6178113.87,,,,,,,,,,,,,,,,,,,,417742.0,1108227.0,1288069.0,1133509.0,1188225.0,1048794.25,1154011.75,990019.0,1053201.0,990417.75,871942.673828125,1092096.09375,1083060.1015625,1001280.4453125,1060785.871875,969044.55825,1040387.3555,966357.0,1091918.9,1116908.221,970165.6542499999,1021880.953,908527.673,935878.28325,967740.12475,818043.1012500001,853015.895,954944.045,107738.45025,95677.3185,65233.7605,72042.009,69308.776,34274.87275,65421.8635,43661.5035,44858.61125,116816.19175,122117.51925,117793.16875,55.69505541198535,12.630119960502778,728126.43,6178113.87
570714700000000027,1993-02-02,225.0,27.0,30.0,Vestas Wind Systems A/S,329625,København,2450.0,Uoplyst,720898.3,6171176.22,,,,,,,,,,,,,,,,,289800.0,379850.0,345500.0,286100.0,300663.0,325955.5,333909.5,329625.0,284075.0,319775.0,290574.5,313067.68359375,275680.5419921875,247798.099609375,328744.78515625,317289.5966796875,281557.666015625,244433.79471875002,311458.8725,309788.444,279892.176,338437.0865,343747.776,263547.0595,304119.5615,280439.1705,304684.14,329696.825,247441.455,282053.425,314763.695,40251.66,28840.04,28280.62,22556.7,24458.095,10891.865,23619.89,14629.645,17348.6,36513.415,30944.13,36429.035,55.63617810243001,12.509767269595836,720898.3,6171176.21999999
570714700000000034,1993-02-02,225.0,27.0,30.0,Vestas Wind Systems A/S,329625,København,2450.0,Uoplyst,720993.08,6171227.89,,,,,,,,,,,,,,,,,289800.0,379850.0,345500.0,286100.0,300663.0,325955.5,333909.5,329625.0,284075.0,319775.0,290574.5,313067.68359375,275680.5419921875,247798.099609375,328744.78515625,317289.5966796875,281557.666015625,244433.79471875002,311458.8725,309788.444,279892.176,338437.0865,343747.776,263547.0595,304119.5615,280439.1705,304684.14,329696.825,247441.455,282053.425,314763.695,40251.66,28840.04,28280.62,22556.7,24458.095,10891.865,23619.89,14629.645,17348.6,36513.415,30944.13,36429.035,55.63659846360131,12.511311518463712,720993.079999999,6171227.88999999
571313161170169150,2013-12-22,2000.0,80.0,67.0,Vestas Wind Systems A/S,,København,2300.0,Kbh,729050.09,6175789.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170793.65,5277388.839,5387930.68,4534415.612,4925133.929,4592812.706,4693800.613,4765964.178,3693216.141,3906872.528,4345683.72,485752.822,395762.886,375231.252,339789.242,293678.765,174499.295,316088.164,179648.633,228669.685,471002.612,509898.192,575662.172,55.67377703003657,12.642844111840775,729050.089999999,6175789.46999999
571313161170169709,2013-12-22,2000.0,80.0,67.0,Vestas Wind Systems A/S,,København,2300.0,Kbh,728804.4,6175591.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177092.403,5298274.029000001,5557750.767000001,4693771.319000001,5109285.538999999,4697776.468,4801561.844999999,4777099.748,3706681.677,3987877.816,4513610.96,487319.006,448506.827,379557.571,344181.822,339041.908,185235.862,333319.511,181265.061,227874.592,482795.966,514169.844,590342.99,55.67212113643468,12.63878081744809,728804.4,6175591.9
571313161170169785,2013-12-22,2000.0,80.0,67.0,Vestas Wind Systems A/S,,København,2300.0,Kbh,729296.46,6175987.62999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179037.112,5474573.118000001,5481845.266000001,4780659.58,5207496.319,4902946.889,4891528.25,4936144.377,4316453.234,4385270.55,4624278.648,513978.195,456794.623,366397.912,363490.303,336978.803,184073.294,333906.455,187897.19,240074.36,491006.099,556581.178,593100.236,55.675437753547904,12.646919030632578,729296.459999999,6175987.62999999
570715000000089268,2010-03-31,1.0,1.9,3.0,Ukendt,,Brøndby,2605.0,,712655.0,6171759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.64507908065258,12.379503518711802,712655.0,6171759.0
570714700000000140,2000-05-17,660.0,47.0,40.0,Vestas Wind Systems A/S,841181,Hvidovre,2650.0,Avedøre,719969.48,6167336.83999999,,,,,,,,,,,,,,,,,,,,,,,,841181.0,1279789.0,1382686.0,1206188.0,1330603.0,1214802.0,1189646.0,1352516.0,1421084.0,1135765.0,1178889.0,1324059.0,1324365.0,1178049.0,1492113.0,1455086.0,1170259.0,1320777.751,1215273.038,1085840.986,1320225.296,1028473.138,979544.089,1033811.093,158902.058,32298.325,100275.112,89503.714,84262.355,39725.139,99964.753,31542.545,70612.418,119437.727,115359.327,91927.62,55.602164360115104,12.491974627997108,719969.479999999,6167336.83999999
570714700000000157,2000-05-17,660.0,47.0,40.0,Vestas Wind Systems A/S,751921,Hvidovre,2650.0,Avedøre,720030.96,6167484.4,,,,,,,,,,,,,,,,,,,,,,,,751921.0,1205686.0,1312019.0,1175140.0,1305886.0,1185102.0,1119710.0,1298784.0,1368877.0,1166672.0,1114615.0,1315788.0,1248939.0,1094441.0,1381837.0,1256750.0,1090561.0,1170279.565,1087014.051,1177462.821,1271935.428,965658.562,1135905.676,1100626.984,145959.774,106208.039,105834.154,92110.589,85968.752,39153.06,90736.72,53160.975,69859.878,98330.312,100042.109,113262.622,55.603460031952345,12.493066319265505,720030.959999999,6167484.4
570714700000004384,2000-05-17,660.0,47.0,40.0,Vestas Wind Systems A/S,799850,Hvidovre,2650.0,Avedøre,720092.64,6167632.03,,,,,,,,,,,,,,,,,,,,,,,,799850.0,1168347.0,1250167.0,1127924.0,1248899.0,1163613.0,1078540.0,1280514.0,1313625.0,1230030.0,810554.0,1048492.0,1246365.0,1147433.0,1346085.0,1291884.0,1092314.0,1265532.139,1149758.564,1150295.547,1307725.321,934749.284,1117215.263,1186279.324,159000.953,108944.051,103985.245,93417.526,86162.845,39345.04,84450.309,54455.456,67921.488,151567.001,97786.445,139242.965,55.60475623031295,12.494161308393569,720092.64,6167632.03
570715000000088643,2009-11-22,3600.0,120.0,90.0,SIEMENS,,Hvidovre,2650.0,Havmølle,718024.27,6167250.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004847.9375,10464236.25,13353021.0,12472413.0,11441933.0,12545921.0,13360725.0,10587354.095,12642522.6,11158514.999999998,11969352.9,12707276.6,10273607.5,11500811.6,11925897.3,1462011.8,1060570.8,1136535.9,827900.2,773668.2,404131.0,1043595.1,615970.1,760678.9,1301251.3,1139390.3,1400193.7,55.602260688333736,12.461089601315042,718024.27,6167250.07
570715000000088667,2009-11-22,3600.0,120.0,90.0,SIEMENS,,Hvidovre,2650.0,Havmølle,718483.42,6167213.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850355.4375,10356474.9445,11804932.0,12532808.0,11695730.0,12612380.0,12651794.0,10854373.495000001,12344057.1,11295500.196000002,12392396.000000002,11818985.1,10441614.9,12173160.9,12034547.999999998,1498648.1,1092390.4,1183267.1,924578.0,872366.3,445576.6,1099607.0,664689.8,687305.5,958075.2,1168783.8,1439260.2,55.60172686644133,12.468334579817004,718483.42,6167213.49
570715000000128905,2011-09-25,3600.0,120.0,90.0,SIEMENS,,Hvidovre,2650.0,havmølle,717580.46,6167277.37999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773991.0,13045716.0,11971868.0,11756082.0,14699513.0,10492313.6,13372469.0,10998782.4,12785396.6,13767833.2,11368280.6,12230010.999999998,11359984.5,1484003.0,1121716.3,1206839.1,978722.0,833056.7,475013.2,1099611.3,691396.4,648697.9,196105.0,1189144.3,1435679.3,55.60270408767798,12.454080120675616,717580.459999999,6167277.37999999
571313174116625801,2015-10-07,25.0,13.0,18.0,HSWind Aps,,Hvidovre,2650.0,,718462.36,6167832.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23830.74,27818.614,22862.04,23457.38,24993.81,19519.29,19024.949,18063.603,2334.176,1794.819,1338.679,1165.812,813.121,465.658,1692.75,934.72,960.995,2245.035,1393.535,2924.303,55.60728582706152,12.468491183329796,718462.359999999,6167832.23
570715000000107078,2011-03-23,850.0,52.0,54.0,Vestas Wind Systems A/S,,Høje-Taastrup,2630.0,"Høje Taastrup by, Høje Taastrup",706545.67,6173326.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892407.2,1309989.0,1121967.0,1253403.5,1432000.0,1076049.5,1335207.662,969325.848,1211589.24,1272795.302,972162.947,1128929.579,1143165.525,138748.745,126530.719,112767.231,89520.544,94923.594,38233.028,85500.671,68165.914,55827.022,150224.404,96605.771,86117.882,55.661769832049664,12.283773236243755,706545.67,6173326.04
570714700000105890,2003-04-13,11.0,13.0,18.3,Gaia-Wind Ltd,,Ishøj,2635.0,,705619.68,6169598.06,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4533.2210693359375,14007.278137207031,11715.31103515625,10930.726165771484,14695.027095794678,13814.281921386719,12136.671264648438,11795.913966308595,15650.47,15722.356,12775.735,11633.972,17567.304,12674.966,18123.77,16470.42,14153.525,8720.13,195.57,1450.37,2930.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.57,771.21,1788.92,123.6,149.25,55.62871935977994,12.266290909956375,705619.68,6169598.05999999
570715000000091681,2010-07-28,2000.0,80.0,59.9,Vestas Wind Systems A/S,,Allerød,3540.0,"Vassingerød By, Uggeløse",707570.76,6193512.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899297.0,3788534.0,3540128.0,2970580.0,1325356.0,1655344.0,1079526.211,1306740.36,937485.422,3347109.012,3484943.244,2849333.851,961323.296,1314959.319,143923.293,144905.306,89823.6,88678.258,131518.306,32561.061,70694.113,75154.818,43689.438,195825.359,83506.977,214678.79,55.842415625778024,12.315379607441121,707570.76,6193512.87
570714700000104626,2002-09-03,11.0,13.0,15.0,Gaia-Wind Ltd,,Allerød,3540.0,,706559.9,6193645.95999999,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1945.0,4349.753944396973,8633.610046386719,5935.314971923828,3563.312033891678,4775.656015396118,9485.007080078125,8091.552032470703,4371.480000549316,6005.004,,,,,,,,,,,4412.15,4799.31,252.95,249.35,222.71,454.52,652.96,362.23,481.78,520.66,452.73,688.28,227.73,233.41,55.84404308788856,12.299365224247342,706559.9,6193645.95999999
570715000000083419,2008-01-20,11.0,13.0,18.0,Gaia-Wind Ltd,,Allerød,3540.0,,704521.84,6194560.33999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124011.45703125,17987.392150878906,17478.32201953125,21991.826,19738.298,17950.784,21235.096,21955.34,16181.33,19185.8,17472.51,16980.48,17395.71,13222.77,15074.42,18036.87,2214.98,1628.66,1545.63,1335.17,1420.17,632.77,1234.85,872.53,904.93,2342.47,1531.39,2373.32,55.8531134355385,12.267559995878933,704521.839999999,6194560.33999999
570714700000000379,1993-01-19,500.0,39.0,40.5,Vestas Wind Systems A/S,827745,Allerød,3450.0,"Kollerød By, Lynge Sogn",705673.78,6196241.93,,,,,,,,,,,,,,,,,879663.0,1027044.0,911656.0,734830.0,788469.0,909554.0,808389.0,827745.0,695909.0,823516.75,759646.345703125,771917.94921875,665656.57421875,664733.7451171875,783250.51953125,849018.10546875,730457.9765625,670709.78353125,779699.587,48666.84,556797.762,694057.508,785324.002,628563.077,781162.178,649244.248,681012.39,723607.803,562242.799,644125.607,581279.626,86901.414,74190.901,63632.95,49527.549,50681.078,22191.337,51085.226,40389.264,29234.51,15316.691,40779.201,57349.505,55.86770828640799,12.287204933919098,705673.78,6196241.92999999
570714700000004940,1991-04-22,225.0,27.0,30.0,Vestas Wind Systems A/S,396284,Allerød,3450.0,Kollerød,705624.49,6196370.4,,,,,,,,,,,,,,,212961.0,442001.0,408530.0,472332.0,465031.0,354424.0,394142.0,473046.0,368445.0,396284.0,339699.0,393020.66015625,353096.9375,367545.119140625,337807.9609375,295774.36181640625,414476.8525390625,235963.64965820312,320537.83984375,290607.855671875,330253.756,15179.88,266766.372,340392.159,371552.93,288462.467,351019.541,285841.487,301178.486,333342.142,255251.649,284934.499,319133.759,37271.533,33463.276,28381.379,22285.956,17248.796,10515.732,22195.9,17681.392,10228.419,44503.467,27777.501,47580.408,55.8688817255399,12.28651602436851,705624.489999999,6196370.4
570715000000138904,2012-01-03,6.0,6.0,19.0,Easywind GmbH,,Allerød,3450.0,,706041.83,6195666.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013.87,3891.37,477.69,402.65,390.12,302.52,255.25,135.17,424.35,179.07,151.41,445.98,297.46,429.7,55.86238725302764,12.2926391116636,706041.829999999,6195666.25999999
570715000000171765,2011-12-31,11.0,13.0,18.0,Gaia-Wind Ltd,,Helsingør,3000.0,,717509.35,6218205.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16993.51,16925.01,2044.44,2223.26,1852.26,1384.26,1230.92,581.18,1280.56,843.29,754.66,1947.19,1130.24,1652.75,56.05949320001793,12.493708199404217,717509.349999999,6218205.44
571313174116025533,2014-08-06,25.0,13.0,18.0,HSWind Aps,,Helsingør,3000.0,,719252.15,6215807.45999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9423.6,9676.14,9792.41,8059.821,9138.66,7219.79,7927.65,9400.04,965.75,1312.34,1005.48,885.6,658.66,192.68,405.61,511.07,229.15,1420.41,842.28,971.01,56.037193534983,12.519681385207054,719252.15,6215807.45999999
571313174116620486,2015-12-21,25.0,13.0,18.0,HSWind Aps,,Hillerød,3330.0,,700808.52,6197559.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16609.08,20206.35,14963.56,18144.25,19655.36,13978.97,15476.71,15876.11,1302.43,1778.17,1314.37,1320.32,1364.87,663.96,1594.34,1314.89,716.24,2600.06,1122.39,784.07,55.88158028323073,12.210560396258842,700808.52,6197559.67999999
570714700000000348,2000-12-19,660.0,47.0,44.0,Vestas Wind Systems A/S,,Hillerød,3320.0,"Borup By, Gørløse Sogn",699582.82,6199489.24,,,,,,,,,,,,,,,,,,,,,,,,,972855.0,1144768.0,1028570.0,996210.0,1058955.0,920388.0,1233656.0,1211951.0,946581.0,920764.0,1174651.0,1065201.0,906380.0,710300.025,1165507.754,877082.521,1063769.097,888998.247,903827.024,1026283.827,773615.253,893563.993,1011089.247,113409.456,98144.445,85520.775,70593.054,75326.03,34103.746,81710.387,60220.856,44097.552,132064.719,76111.531,139786.696,55.899399749407515,12.192420173500285,699582.819999999,6199489.24
570714700000000355,2000-12-21,660.0,47.0,44.0,Vestas Wind Systems A/S,,Hillerød,3320.0,"Borup By, Gørløse Sogn",699609.04,6199331.41,,,,,,,,,,,,,,,,,,,,,,,,,982040.0,1155288.0,1080126.6796875,1175110.0,1048125.0,933990.0,1258741.0,1172647.0,949915.0,918488.0,1226742.0,1123084.0,961665.0,1094895.0,1328527.0,990450.0,1209946.862,992736.842,1074288.49,1115684.834,828137.795,990403.805,1100195.519,121517.2,106408.167,93072.621,80306.271,79418.852,38543.395,87916.094,67102.808,53999.867,142779.758,82186.315,146944.171,55.897972970160936,12.192722437583322,699609.04,6199331.41
570714700000000362,2000-12-19,660.0,47.0,44.0,Vestas Wind Systems A/S,,Hillerød,3320.0,"Borup By, Gørløse Sogn",699635.27,6199173.66999999,,,,,,,,,,,,,,,,,,,,,,,,,969880.0,1135190.0,1045415.234375,1102728.0,1063121.0,942192.0,1181736.0,1179635.0,962204.0,929368.0,1203658.0,911482.0,832230.0,1017723.0,1247173.0,974827.0,1087292.956,980065.612,1053970.444,1123456.203,842984.425,988175.616,1055811.072,121970.376,108335.541,93368.863,80823.751,80021.045,38161.571,72032.278,65468.118,54430.199,143145.411,80860.442,117193.477,55.89654699341272,12.193024907446585,699635.27,6199173.66999999
571313174116645441,2015-12-27,25.0,13.0,18.0,HSWind Aps,,Hillerød,3320.0,,694531.983224632,6202680.23107505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16747.84,23941.66,15485.98,15972.36,19618.28,13062.57,12451.74,34990.52,988.72,998.71,2032.55,4379.44,5330.54,3936.37,4731.6,3343.46,2663.12,3170.17,1396.27,2019.57,55.93009505665559,12.114061470405648,694531.983224632,6202680.23107505
571313179100075143,2016-07-12,10.0,13.0,18.2,Gaia-Wind Ltd,,Hillerød,3320.0,,696522.746398498,6201174.9807714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276.48,25745.99,21199.87,23423.336,24378.59,17561.51,20249.48,22012.46,2658.51,2402.19,2260.38,1728.61,1718.9,864.51,1958.22,1173.86,1094.41,2445.95,1258.18,2448.74,55.91578166852661,12.144781136971059,696522.746398498,6201174.9807714
570714700000004995,1984-05-13,55.0,15.0,22.6,Vestas Wind Systems A/S,121000,Hillerød,3540.0,Uvelse,704484.34,6196339.58,,,,,,,,70583.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,47367.0,29519.999633789062,10241.645904541016,16703.235054016113,12747.899963378906,10068.870109558105,22644.690216064453,15290.729652404785,8084.910095214844,6408.630009155273,10556.97,6581.97,1083.75,61699.35,73673.43,61876.955,67298.33,59062.98,142296.17,147570.5,139150.81,39703.95,40070.24,0.0,148.07,357.02,4087.71,8998.56,9377.57,7463.48,4896.77,3939.69,801.21,0.16,0.0,55.869090055176,12.268303059813688,704484.339999999,6196339.58
570714700000000317,2001-05-13,660.0,47.0,40.0,Vestas Wind Systems A/S,,Hillerød,3400.0,Nr. Herlev,704169.61,6199822.89,,,,,,,,,,,,,,,,,,,,,,,,,586007.0,1086134.0,991088.0,1039412.0,948378.0,870910.0,1137941.0,1095899.0,902651.0,832965.0,1033128.0,1014872.0,817966.017,974685.204,1158600.732,882290.715,1028594.674,865528.64,975711.608,1019165.618,774137.628,846474.833,942194.965,107066.459,93438.824,81471.709,68285.385,71458.214,33879.344,70701.813,46293.896,46082.696,125998.547,73252.978,124265.1,55.90047051860222,12.265907282103333,704169.609999999,6199822.88999999
570714700000000324,2001-05-13,660.0,47.0,40.0,Vestas Wind Systems A/S,,Hillerød,3400.0,Nr. Herlev,704220.19,6199963.04,,,,,,,,,,,,,,,,,,,,,,,,,550427.0,1069709.0,957630.0,1033690.0,959212.0,798859.0,939441.0,1053228.0,928003.0,812791.0,1057529.0,935221.0,791130.295,573231.636,1084629.148,857568.773,994858.067,867258.019,909787.598,717778.901,745640.707,841921.045,971406.24,107437.643,92521.857,82014.023,71892.639,71108.288,34501.038,71971.002,59434.966,46533.315,130668.11,74723.177,128600.182,55.90170628930182,12.26682065232421,704220.189999999,6199963.04
570714700000000331,2001-05-13,660.0,47.0,40.0,Vestas Wind Systems A/S,,Hillerød,3400.0,Nr. Herlev,704270.05,6200105.68,,,,,,,,,,,,,,,,,,,,,,,,,548277.0,1036208.0,956600.0,1032609.0,965157.0,803520.0,1038740.0,1059957.0,893037.0,724516.0,1015894.0,958519.0,774100.808,905060.206,1120687.312,849100.355,1048761.619,857208.927,897931.674,996517.693,733863.155,820622.01,709235.233,104348.172,93435.577,79097.58,53495.011,70460.301,32829.253,74072.758,58173.539,25839.379,0.0,0.0,117483.663,55.902964694136045,12.267724464921168,704270.05,6200105.67999999
571313174115949892,2012-11-16,6.0,5.5,17.0,Kingspan Environmental Ltd,,Hillerød,3400.0,,702081.71,6205275.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.67,1403.96,132.95,149.07,97.22,143.29,139.61,46.17,114.6,111.65,42.54,178.75,91.61,156.5,55.95026319593979,12.2366473105163,702081.709999999,6205275.30999999
570714700000004964,1985-10-01,55.0,15.0,22.0,Vestas Wind Systems A/S,121000,Egedal,3670.0,Veksø,703567.03,6182654.24,,,,,,,,,20167.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,68334.0,64532.9990234375,34331.49157714844,45992.26452636719,46573.67529296875,43311.0,59542.0,52682.0,37810.0,31409.0,44643.0,38142.0,28512.0,35866.0,40182.0,24428.0,33748.854,31605.94,38096.23,42693.83,28069.41,28998.62,31690.96,4318.65,3939.91,2951.93,2584.53,2644.53,728.89,2602.06,1996.34,1414.04,4203.21,389.38,3917.49,55.746709995596426,12.243433477804258,703567.03,6182654.24
570714700000004407,1985-02-05,75.0,17.0,22.0,Vestas Wind Systems A/S,165000,Egedal,2765.0,Edelgave Hovedgård,704530.45,6180187.0,,,,,,,,,137500.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,69888.00024414062,50064.0,29608.208862304688,49468.65966796875,44978.340087890625,31985.88037109375,54729.55993652344,53983.77941894531,40204.719970703125,35027.85002929687,54430.06,37540.18,37074.94,54258.09,59916.75,39079.94,47716.44,36035.28,0.0,31032.8,58365.33,47843.71,61427.61,6401.49,6009.93,4333.83,4909.39,4924.21,1737.84,4377.06,3679.14,2440.25,9265.49,5133.1,8215.88,55.72417108774718,12.256910482027203,704530.449999999,6180187.0
570714700000005060,1982-04-26,75.0,17.0,22.0,Vestas Wind Systems A/S,121000,Frederikssund,4050.0,Røgerup,684172.07,6183027.83,,,,,,80667.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,69234.0,62691.000244140625,38443.81823730469,71987.02543640137,81513.0,71349.0,104788.0,83959.0,85412.0,76427.0,83059.0,75721.0,66174.0,86296.0,79880.0,57542.0,73944.0,56175.0,92319.263,99737.73,74040.05,51325.04,52283.12,5681.31,5669.42,4603.32,5774.2,6377.59,2991.63,1517.74,0.0,1227.18,6867.55,4266.54,7306.64,55.75782531775428,11.93514447272117,684172.069999999,6183027.83
571313174115966806,2013-01-16,6.0,5.5,22.0,Kingspan Environmental Ltd,,Frederikssund,4050.0,,681111.8,6183164.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.11,817.53,11.57,14.12,7.44,32.28,76.14,70.0,126.15,130.66,64.27,179.32,39.33,66.25,55.76020601448291,11.886533757570723,681111.8,6183164.49
